"","DocId","category","Date","Title","Source","Before","Matched","After","Year","Text"
"59","1371336005","Feature, Article","19331101","A ROTARY CLUB FOR NANKING","The North China Herald","hen Dr Love and Mr Okechi The two committees are expected to conclude their work within two weeks when Mr Hcrw- land returns from Hankow where 7 he also will make arrangements for the organisation of","Rotary Club","After conference between Mr Howland and the members of the two committees the new will be inaugurated                 Reuter",1933,"hen Dr Love and Mr Okechi The two committees are expected to conclude their work within two weeks when Mr Hcrw- land returns from Hankow where 7 he also will make arrangements for the organisation of Rotary Club After conference between Mr Howland and the members of the two committees the new will be inaugurated                 Reuter"
"60","1371336005","Feature, Article","19331101","A ROTARY CLUB FOR NANKING","The North China Herald","A","ROTARY CLUB","FOR NANKING",1933,"A ROTARY CLUB FOR NANKING"
"61","1418975286","Feature, Article","19361223","THE ROTARY CLUB IN NINGPO","The North China Herald","THE","ROTARY CLUB","IN NINGPO                 FROM OUR OWN CORRESPONDENT                 Ningpo Dec 12                 Rotary Club has recently been started in Ningpo and Dr Wang retiring President of the Inter national",1936,"THE ROTARY CLUB IN NINGPO                 FROM OUR OWN CORRESPONDENT                 Ningpo Dec 12                 Rotary Club has recently been started in Ningpo and Dr Wang retiring President of the Inter national"
"62","1418975286","Feature, Article","19361223","THE ROTARY CLUB IN NINGPO","The North China Herald","THE ROTARY CLUB IN NINGPO                 FROM OUR OWN CORRESPONDENT                 Ningpo Dec 12","Rotary Club","has recently been started in Ningpo and Dr Wang retiring President of the Inter national Rotary Clubs of China paid visit to the port on December 11 to present the Charter to the new organization iDr",1936,"THE ROTARY CLUB IN NINGPO                 FROM OUR OWN CORRESPONDENT                 Ningpo Dec 12 Rotary Club has recently been started in Ningpo and Dr Wang retiring President of the Inter national Rotary Clubs of China paid visit to the port on December 11 to present the Charter to the new organization iDr"
"63","1418975286","Feature, Article","19361223","THE ROTARY CLUB IN NINGPO","The North China Herald","ns arrived in Ningpo which is his native city yesterday At the inaugural ceremony which was held in the afternoon after suitable address Dr Wang presented the charter to Dr Ren chairman of the Ningpo","Rotary Club","Mr Benjamin English secretary and Mr Ni Chinese secretary read ou1 congratulatory communications from the Shanghai Hangchow and clubs The Hangchow Club which is the sponsor of the Ningpo Club through",1936,"ns arrived in Ningpo which is his native city yesterday At the inaugural ceremony which was held in the afternoon after suitable address Dr Wang presented the charter to Dr Ren chairman of the Ningpo Rotary Club Mr Benjamin English secretary and Mr Ni Chinese secretary read ou1 congratulatory communications from the Shanghai Hangchow and clubs The Hangchow Club which is the sponsor of the Ningpo Club through"
"64","1418975286","Feature, Article","19361223","THE ROTARY CLUB IN NINGPO","The North China Herald","THE","ROTARY CLUB","IN NINGPO",1936,"THE ROTARY CLUB IN NINGPO"
"65","1324725714","Feature, Article","19200319","THE ROTARY CLUB","The Shanghai Times","THE","ROTARY CLUB","Hosts To Mr Wm Fox                 Work done by the Knights of Columbus with American troops in the cantonment camps in the United States with the enlisted mean in France Belgium Ital",1920,"THE ROTARY CLUB Hosts To Mr Wm Fox                 Work done by the Knights of Columbus with American troops in the cantonment camps in the United States with the enlisted mean in France Belgium Ital"
"66","1324725714","Feature, Article","19200319","THE ROTARY CLUB","The Shanghai Times","nlisted mean in France Belgium Italy Germany Liberia China the Philippines and Panama and after-war efforts of the Order in helping the discharged                 to mid employment were lu-'-' to the","Rotary Club","yes- by Mr William Fox Commissioner and member if the Beard of Directors of the of Columbus vir Fox was guest of the local at the Palace Hotel last light when hearty dinner was erved We understand th",1920,"nlisted mean in France Belgium Italy Germany Liberia China the Philippines and Panama and after-war efforts of the Order in helping the discharged                 to mid employment were lu-'-' to the Rotary Club yes- by Mr William Fox Commissioner and member if the Beard of Directors of the of Columbus vir Fox was guest of the local at the Palace Hotel last light when hearty dinner was erved We understand th"
"67","1324725714","Feature, Article","19200319","THE ROTARY CLUB","The Shanghai Times","THE","ROTARY CLUB","",1920,"THE ROTARY CLUB "
"68","1369476707","Feature, Article","19220211","ROTARY CLUB LUNCH","The North China Herald","","ROTARY CLUB","LUNCH                 Important Speeches on Labour Conditions in Shanghai                 tiffin of the Rotary Club was held at the Union Club yesterday large attendance of members and guests being p",1922," ROTARY CLUB LUNCH                 Important Speeches on Labour Conditions in Shanghai                 tiffin of the Rotary Club was held at the Union Club yesterday large attendance of members and guests being p"
"69","1369476707","Feature, Article","19220211","ROTARY CLUB LUNCH","The North China Herald","ROTARY CLUB LUNCH                 Important Speeches on Labour Conditions in Shanghai                 tiffin of the","Rotary Club","was held at the Union Club yesterday large attendance of members and guests being present Many ladies were there among them Mrs Heninan Mrs Philip Peebles Mrs Mei Mrs Cunningham Mrs Gull Miss",1922,"ROTARY CLUB LUNCH                 Important Speeches on Labour Conditions in Shanghai                 tiffin of the Rotary Club was held at the Union Club yesterday large attendance of members and guests being present Many ladies were there among them Mrs Heninan Mrs Philip Peebles Mrs Mei Mrs Cunningham Mrs Gull Miss"
"70","1369476707","Feature, Article","19220211","ROTARY CLUB LUNCH","The North China Herald","","ROTARY CLUB","LUNCH",1922," ROTARY CLUB LUNCH"
"71","1371314670","Feature, Article","19280616","OBJECTS OF ROTARY CLUB","The North China Herald","OBJECTS OF","ROTARY CLUB","Club Presidents and Newspaper Men Entertained                 The members of the Shanghai Rotary Club were hosts at tiffin on Thursday at the Astor House Hotel to the presidents of Sh",1928,"OBJECTS OF ROTARY CLUB Club Presidents and Newspaper Men Entertained                 The members of the Shanghai Rotary Club were hosts at tiffin on Thursday at the Astor House Hotel to the presidents of Sh"
"72","1371314670","Feature, Article","19280616","OBJECTS OF ROTARY CLUB","The North China Herald","OBJECTS OF ROTARY CLUB                 Club Presidents and Newspaper Men Entertained                 The members of the Shanghai","Rotary Club","were hosts at tiffin on Thursday at the Astor House Hotel to the presidents of Shanghai clubs and newspaper representatives There was large attendance of members and guests and the chairman Mr Marden",1928,"OBJECTS OF ROTARY CLUB                 Club Presidents and Newspaper Men Entertained                 The members of the Shanghai Rotary Club were hosts at tiffin on Thursday at the Astor House Hotel to the presidents of Shanghai clubs and newspaper representatives There was large attendance of members and guests and the chairman Mr Marden"
"73","1371314670","Feature, Article","19280616","OBJECTS OF ROTARY CLUB","The North China Herald","ty but was conceived by one of their group promoters with the idea that it would be of benefit for those who did not have any knowledge of Rotary so that proper under standing could be arrived at The","Rotary Club","stood for service and- if they could do anything to assist in any way in upholding the objects of the Club by co-operation with other Shanghai organizations they would be only too pleased to do so It",1928,"ty but was conceived by one of their group promoters with the idea that it would be of benefit for those who did not have any knowledge of Rotary so that proper under standing could be arrived at The Rotary Club stood for service and- if they could do anything to assist in any way in upholding the objects of the Club by co-operation with other Shanghai organizations they would be only too pleased to do so It"
"74","1371314670","Feature, Article","19280616","OBJECTS OF ROTARY CLUB","The North China Herald","sponded on behalf of the guests and remarked that as most of those present knew the running of club was business which took much time and trouble particularly the latter But from what he had seen the","Rotary Club","had no trouble at all and the spirit of service and co-operation exhibited amongst the could be 1 envied by other clubs Although r' not member he had seen great deal of the good work performed by Rot",1928,"sponded on behalf of the guests and remarked that as most of those present knew the running of club was business which took much time and trouble particularly the latter But from what he had seen the Rotary Club had no trouble at all and the spirit of service and co-operation exhibited amongst the could be 1 envied by other clubs Although r' not member he had seen great deal of the good work performed by Rot"
