"","DocId","Date","Year","Source","category","Title","Text"
"67","1319882679","19300412",1930,"The China Weekly Review","Feature, Article","Men and Events","n has returned to Shanghai together with Mrs Kleffel after two month s trip to Manila Java Singapore and Saigon Frank Williams American Trade Commissioner was the speaker at the tiffin meeting of the Rotary Club on Thursday of this week at the Cathay Hotel His subject was International Cartels Admiral Tu Shih-kwei who is at present on world tour as special deputy of the National Government to investigate nav"
"68","1319883041","19300322",1930,"The China Weekly Review","Review","New Books of Interest in the Far East","rica and abroad as to the dangers of American dominance in the markets of the world If at times passages sound as if they might be part of the complacent report of committee chairman before the Omaha Rotary Club Dr Klein can be forgiven for he backs his statements with facts and he is not afraid to hurl sharp rebukes at his own nation when it is necessary Of particular interest in China where we can see all"
"69","1319883276","19300330",1930,"The China Weekly Review","Feature, Article","Who's Who in China","managing direc tor was elected to the board of directors in 1925 and made mana ger of the com pany inl926 aside                 from his duties with the Commercial Press he is member of the Shanghai Rotary Club director of the International Dispensary Ltd and director of the China Enamelling Tungkee Co Ltd address Commercial Press Co Ltd Shanghai                 P'an Kung-pi 5?''}                 Dr Mingchi"
"70","1319886360","19300531",1930,"The China Weekly Review","Feature, Article","Men and Events","accom modation of library consisting of publications bearing upon various phases of railway engineering and admin istration for the use of the Ministry's staff Spokes the house organ of the New York Rotary Club in its issue of April 22, contains extracts from speech made by Anderson principal of the American school                 before that body in which he made an appeal for the- increase of American sch"
"71","1319886402","19300621",1930,"The China Weekly Review","Feature, Article","Playing Hide-and-Seek With the Japanese Police in Dairen","monthly and yearly outputs of his mills and to see the machines installed there He showed me the Dairen Cub and told me that he plays golf and tennis and was the founder of the Dairen chapter of the Rotary Club the last he referred to with high sense of pride The Dairen Rotary Club is queer specimen of this international organization conspicious by its lack of in ternational character For one year the membe ed there He showed me the Dairen Cub and told me that he plays golf and tennis and was the founder of the Dairen chapter of the Rotary Club the last he referred to with high sense of pride The Dairen Rotary Club is queer specimen of this international organization conspicious by its lack of in ternational character For one year the members were exclusively Japanese and only very recently lonely American has"
"72","1319886426","19300607",1930,"The China Weekly Review","Feature, Article","Who's Who in China","jureau Southern Peace Delegation Shanghai 1919; member                 Shanghai Bar Association Far Eastern American Bar Association American Returned Students' Club American University Club Shanghai Rotary Club Sinim Lodge Shanghai Scottish Rite Mystic Shrine Afifi Temple Columbia Alumni As sociation of China Phi Beta Kappa Association of East China Society for Constructive Endeavor adviser to the- China Bu"
"73","1319887191","19300621",1930,"The China Weekly Review","Feature, Article","O. M. Green, Retiring Shanghai Editor, Given Farewell Receptions","Green Retiring Shanghai Editor Given Farewell Receptions                 Green retiring editor of the North-China Dauy News was the guest of honor at tiffin party given by the- Rotary Club on June 12. Following the meal he was introduced by Peek and proceeded to give lengthy' speech in which he touched on many of the highlights of his 23 years residence in China Life in many ways was t"
"74","1319887374","19300712",1930,"The China Weekly Review","Feature, Article","In the Field of National Reconstruction","the newly-created Institute of Scientific Management He emphasized the need of industrial leaders and scholars getting together and discussing their problems and suggested club along the lines of the Rotary Club the members of which could get together at dingers luncheons or informal meetings and exchange views Chinese-American Aviation Contract Signed at Nanking The new Chinese-Arlierican Aviation Corporati"
"75","1319887479","19300712",1930,"The China Weekly Review","Feature, Article","Men and Events","ismissed in connection with the Yuchuen scandal Chiu--chun former Chief of                 the Wuhan Public Safety Bureau has been appointed as chief of the River Police Hollington Tong addressed the Rotary Club at Tientsin recently on his experiences with the Chinese naval mission on its recent visit to America and Europe                 Renter dispatch from Canton on July 8 stated that the Bank of East Asi"
"76","1319888825","19300920",1930,"The China Weekly Review","Feature, Article","C. E. R. Is Short of Cash","ary for office work the curriculum of the school including the English language bookkeeping correspondence short hand typewriting mimeographing and using of dictaphone Hurbinitei Are Puzzled by Their Rotary Club The Rotary Club which has been newly organized in Harbin appears to be puzzle to the foreigners and Chinese of Harbin in that the Club has as its members Japanese only It is well known that the Rotar ork the curriculum of the school including the English language bookkeeping correspondence short hand typewriting mimeographing and using of dictaphone Hurbinitei Are Puzzled by Their Rotary Club The Rotary Club which has been newly organized in Harbin appears to be puzzle to the foreigners and Chinese of Harbin in that the Club has as its members Japanese only It is well known that the Rotary Club move ment Club The Rotary Club which has been newly organized in Harbin appears to be puzzle to the foreigners and Chinese of Harbin in that the Club has as its members Japanese only It is well known that the Rotary Club move ment founded quarter of century aeo by Paul Harris of Chicago has now spread over nearly all the countries of the world with about 150,000 members and far from being national it has of course be"
