"","DocId","Date","Title","Source","Text","year","nchar"
"111","SPSP192909191506","19290919","扶輪社會今午開聚餐會","shunpao","上海扶輪社定於今午十二時三十分在禮查飯店開聚餐會、並請本平洋國交討論會本屆大會中之報告書記羅惠爾氏到會演說、羅 扶輪社會今午開聚餐會",1929,66
"112","SPSP192909261501","19290926","本埠新聞二陳世泉義俠捐軀　　赤手擒盜竟致身殉　　見義勇爲可以風世　　昨日上午九點零五分、滬城新北門内福佑路安仁橋東首菜市、正在上市之際、有一婦人某氏、手帶金鐲金戒、携筐購物爲盜匪見而起意、上前將金鐲攫取、詎盜匪尚不满意、復擬强捋金戒、該氏極聲呼救、時有住居該處福佑路六十五號門牌瑞盛鮮肉莊樓上之陳世泉、亦在彼購買菜蔬、緣該氏與陳素識、故急呼世泉哥救救、陳聞聲趕上、一手扭住該盜胸脯、一手則揑住盜之右手、該盜謂陳曰、我與爾素日無仇、爾何得干涉我之買賣、爾眞不識相、快快放手、而陳堅不釋手、聲言同至警察處、盜乃佯稱放手、容我交還金鐲、陳信以爲眞、遂將盜之右手釋放、盜乃探手入懷、摸出手槍、向陳頭部開槍射撃、子彈適中陳之鼻樑右邊眼角射入、從陳頭部開出、陳受傷倒地、該盜即向該處景明里逃逸無踪、查該里南通福佑路、北通觀音閣民國路、往北即法租界、而該氏亦乘間逸去、迨崗警聞耗趕來、盜已無踪、陳妻陳史氏、亦已聞警奔至、","shunpao","、未遭畢命、遂送至海關水巡捕房、趙竟嗚咽幾不成聲、經捕頭詰悉前情、飭探送交地方法院設法安揷、　　上海扶輪社仍將於今午十二時三十分假座禮查飯店、舉行公開聚餐會、請科達公司國外銷貨主任台爾加多民、演說最近南美商",1929,103
"113","SPSP192909261508","19290926","扶輪社今午聚餐會","shunpao","扶輪社今午聚餐會",1929,8
"114","SPSP192910051601","19291005","上海少女被拐到蘇金大媛女扮男裝　到蘇後拐匪被擒　　本報今晨一時十五分、得蘇州訪員長途電話報告、有金大媛者年十五歲、姿色麗都、於前晨","shunpao","警察將李陳氏在閶門外第一旅社拿獲、一併申解公安局訊明發落、　　本埠聯靑社、爲華人所組織、宗旨性質、與扶輪社同、其社員太增歸自歐美、胥屬知名碩士、對於公衆事業努力籌劃、不遺餘力、有裨社會、在閘北有兒童施診所之",1929,103
"115","SPSP192910171501","19291017","吳淞要塞檢查商輪","shunpao","來｀四盜各執手鎗侵入該行買辦間｀將檯上之銀子鈔票一千餘兩及中號銀箱一只｀　　▲歡迎社員夫人前往　上海扶輪社將於今午十二時半｀在嘉賽飯店舉行公開聚餐會｀且定爲婦女日｀以便各社員夫人連翩蒞止｀聨絡情誼｀席間並請 嘉賽飯店舉行公開聚餐會｀且定爲婦女日｀以便各社員夫人連翩蒞止｀聨絡情誼｀席間並請美國華盛頓州厄佛萊脫扶輪社員亞愛萊斯氏演講週游世界之感想｀餐畢｀即請亞氏等同赴卡爾登觀電影｀　　現在招商局供職之陳永基｀因向髮",1929,207
"116","SPSP192910171508","19291017","扶輪社今午聚餐","shunpao","扶輪社今午聚餐",1929,7
"117","SPSP192911071520","19291107","扶輪社今午聚餐","shunpao","上海扶輪社、將於今年十二時三十分、仍在禮查飯店舉行公開聚餐會、由社員福島氏演講日本情形、如映幻燈、以佐興趣凡屬 扶輪社今午聚餐",1929,63
"118","SPSP192911281611","19291128","扶輪社聚餐會改期舉行","shunpao","上海扶輪社本屆聚餐會因星期四適値美國感謝節、改於星期六午間在徐家匯路八百五十二號醫院内舉行、並歡迎社友邀請男女 扶輪社聚餐會改期舉行",1929,66
"119","SPSP192912201501","19291220","本埠新聞二電影女演員錢秀芳傷足案","shunpao","喉痧苗爲宜、若醫士看護士以及與病人常接觸者、按此法預防、極爲有效、然個人衛生、亦不可不注意焉、　　▲扶輪社在利查飯店舉行　　本埠扶輪社、於昨日中午、在利查飯店、舉行萬國國徽呈獻大會、除該會會員列席外、有外交 與病人常接觸者、按此法預防、極爲有效、然個人衛生、亦不可不注意焉、　　▲扶輪社在利查飯店舉行　　本埠扶輪社、於昨日中午、在利查飯店、舉行萬國國徽呈獻大會、除該會會員列席外、有外交部長王正廷夫婦·美領事克銀漢 午、在利查飯店、舉行萬國國徽呈獻大會、除該會會員列席外、有外交部長王正廷夫婦·美領事克銀漢夫婦·瑞士扶輪社代表·以及其他本埠中外紳商仕女等三百餘人、席間包氏起立歡迎來賓、并述萬國國徽呈獻大會之經過、并謂、扶 社代表·以及其他本埠中外紳商仕女等三百餘人、席間包氏起立歡迎來賓、并述萬國國徽呈獻大會之經過、并謂、扶輪社宗旨第六項、爲促進國際親善、此次大會中之國徽、依據該會員代表國家、已有十餘國之多、足見上海扶輪社、爲 謂、扶輪社宗旨第六項、爲促進國際親善、此次大會中之國徽、依據該會員代表國家、已有十餘國之多、足見上海扶輪社、爲實行國際親善最適宜之地點云云、次由秩序委員霍金氏、解釋呈獻國徽次序、及按每國代表大會之年限爲先後",1929,519
"120","SPSP192912201513","19291220","昨日萬國國徽呈獻會","shunpao","、由馬登夫人奏該國之國歌音樂、以示區别、同時衆皆起立致敬、禮畢、王正廷氏以該會會員資格、向衆宣言、曰扶輪社第二項宗旨、爲國際親善、今午觀此盛典、眞若以一紙空言之宗旨、表現於事實、予進而希望此國際親善之精神、 、爲國際親善、今午觀此盛典、眞若以一紙空言之宗旨、表現於事實、予進而希望此國際親善之精神、推而行之於扶輪社外、則萬方同慶、世界和平之日、可立待矣、瑞士代表及猶太代表新康氏、亦均有演說、散會之前、呈獻國徽之代",1929,207
"121","SPSP193001161619","19300116","扶輪社今午聚餐","shunpao","上海扶輪社將於今午十二時三十分、在禮查飯店舉行聚餐會、並有社員演講中國民風禮俗、歡迎各社員多邀賓客同往、又聞 國民風禮俗、歡迎各社員多邀賓客同往、又聞太平洋扶輪大會將於本年三月十八日至二十日在澳洲雪梨埠舉行上海扶輪社屆時大約將由白列敦氏出席、否則請天津扶輪社之鐵浦氏兼任代表云 平洋扶輪大會將於本年三月十八日至二十日在澳洲雪梨埠舉行上海扶輪社屆時大約將由白列敦氏出席、否則請天津扶輪社之鐵浦氏兼任代表云 扶輪社今午聚餐",1930,209
"122","SPSP193002070901","19300207","國内要電三軍事結束後實行編遣　　編遣區之劃分辦法略有變更","shunpao","四百六十九件、（六日專電）　　（天津）燕大新聞學系主任聶士芬五日來津、六日晚假中原酒樓宴新聞界、並赴扶輪社講演新聞事業之敎育、（六日）　　　　　　　　　　　　洛陽　駐洛第十二軍軍長萬選才奉命警備豫西、所部第",1930,103
"123","SPSP193002131629","19300213","扶輪社明晚年宴","shunpao","上海扶輪社將十四日晚間八時、在大華飯店、舉行年宴及跳舞會、希望各社友多邀賓客同往、至星期四例餐、本屆暫行作罷云 扶輪社明晚年宴",1930,63
"124","SPSP193002151501","19300215","本埠新聞二迷拐婦孺統計","shunpao","已由評判員劉李袁三君、詳加評閲、豋報發表·第一名張履謙、　　有盛大之跳舞會　　九國社員之表演　　上海扶輪社、於昨日音樂聲中、携伴起舞、趣味濃郁、復由華·美·英·意·日·奥·愛爾蘭·捷克斯拉夫·等九國國籍社員",1930,103
"125","SPSP193002151512","19300215","扶輪社昨晚年宴盛况","shunpao","、有盛大之跳舞會、到四百餘人、昨日紅星公司之倍爾琴蘭輪船、適載有世界游歷團到滬、其中有三十餘人、亦爲扶輪社社員、當晚同被邀請聚餐、此卅餘人乃合赠上海扶輪社旗幟一面、以留紀念、席間詼諧百出、 琴蘭輪船、適載有世界游歷團到滬、其中有三十餘人、亦爲扶輪社社員、當晚同被邀請聚餐、此卅餘人乃合赠上海扶輪社旗幟一面、以留紀念、席間詼諧百出、 扶輪社昨晚年宴盛况",1930,175
"126","SPSP193002201422","19300220","扶輪社今午聚餐","shunpao","上海扶輪社、仍定今午十二時半、在禮查飯店舉行聚餐會、並由哈敦上校演說五百萬元之孤注、　歡迎社友多邀親朋參加云、 扶輪社今午聚餐",1930,63
"127","SPSP193002271623","19300227","扶輪社今日紀念聚餐","shunpao","本月二十三日爲上海扶輪社成立念日、該社因非星期四例會之期、特改於今日十二時半、舉行紀念聚餐大會、將有幹部人物三四人演說該社特 扶輪社今日紀念聚餐",1930,72
"128","SPSP193005221419","19300522","扶輪社今日聚餐","shunpao","上海扶輪社上星期四聚餐會自攺在聨華總會舉行後、覺其座位舒暢菜肴豐美、故本日十二時三十分之聚餐餐仍在北京路三號聨 扶輪社今日聚餐",1930,63
"129","SPSP193006051424","19300605","扶輪社今午聚餐","shunpao","上海扶輪社將於今午十二時三十分假座聨華總會舉行聚餐會並定本日爲父子日社員須各携一子赴會倘無親生子則寄子或假諸他 扶輪社今午聚餐",1930,63
"130","SPSP193006191401","19300619","市縣清算公安經費寶山縣財務局局長貝階泰前日奉江蘇省財政廳委任令會同上海縣財務局前往上海市政府清算滬市與上寶兩縣公安經費貝局長奉令後當即於昨日下午一時提出縣政會議討論辦法經衆討論之下僉以市政府補助本邑各項經費非僅公安費一項尚有敎育册單農塲及縣行政費等項議决清算時應併案辦理貝局長已具函市政府及上海縣政府約訂清算日期一面據情呈報江蘇財政廳請示核奪矣","shunpao","里加以今晚節目中董卜金與雷德福之四圈突飛出發對杭賽功力悉敵屆時雙弩齊發必能喚起精神引得滿塲掌聲也上海扶輪社將於今午十二時三十分在聯華總會舉行聚餐會並定此日爲婦女節由女社友霍金斯演說女子目光中之扶輪社與扶輪大 聲也上海扶輪社將於今午十二時三十分在聯華總會舉行聚餐會並定此日爲婦女節由女社友霍金斯演說女子目光中之扶輪社與扶輪大會惟因餐室不廣每一社友祗可邀同親友一人赴餐云顔料雜貨業本埠國産顔料雜貨同業公會前日開成立大會",1930,207
"131","SPSP193006191417","19300619","扶輪社今日聚餐","shunpao","扶輪社今日聚餐",1930,7
"132","SPSP193006281101","19300628","國際要訊","shunpao","此語雖稱數國但實際顯係對於美國而發　　日本對美宣傳　　謂並無侵略野心？　　美聯社二十六日芝加哥電東京扶輪社主席德川公爵今日在此間扶輪會議席上演説謂日本之最高志願厥爲扶植和平目下日本將全力移注於鞏固國内之經濟",1930,103
"133","SPSP193007071401","19300707","孔部長歡讌工商領袖","shunpao","主張仿照扶輪社辦法　　常討論工商重要問題　　工商部長孔祥熙氏以年來實業界對於國貨銀行及商品檢騐局之創設國民製糖公司",1930,57
"134","SPSP193007291001","19300729","蘇州觀前坍屋傷人觀前大街現已積極拓寛商店均拆造翻建昨","shunpao","校水上竸技大會結果歸早稻田大學之優勝早大之入江稔夫君於百米背泳比賽以一分十二秒半得第一作成日本新紀錄扶輪社長林器氏捐贈上海萬國網球賽銀盃中華網球會六月二十一日委員會决議本年將舉辦上海萬國網球錦標比賽一俟捐得 網球會六月二十一日委員會决議本年將舉辦上海萬國網球錦標比賽一俟捐得適當奬品即可開始兹悉該奬品已由上海扶輪社（Rolaryclubof""shanghai""）會長喬奇愛弗器GeorgeA,Fitch來信認捐一大 tch來信認捐一大銀盃價值千元作萬國賽逐年保留之奬品並註明比賽採用台維司杯制度每年比賽個人優勝者再由扶輪社贈奬銀盾或銀杯一具仍照台維斯之埀永久云市一塲業餘網球賽昨日市一公共體育塲業餘網球競賽會共有四場比賽因",1930,311
