"","DocId","Source","Title","Text","text.seg","nchar","ntoken","Date","year","decade","period"
"58","SPSP192611031001","shunpao","專電　　北京今日","未加入各校入會案議决由交際股負責辦理下次開會亦經規定十一月十三日徵求少年愛物展覽會出品之通函　　上海扶輪社致各校函啟者上海扶輪社定於十一月十二十三號（星期五六）假四川路二○一號舉行國際少年愛物展覽會此　愛物 交際股負責辦理下次開會亦經規定十一月十三日徵求少年愛物展覽會出品之通函　　上海扶輪社致各校函啟者上海扶輪社定於十一月十二十三號（星期五六）假四川路二○一號舉行國際少年愛物展覽會此　愛物會在歐美各大城市不時舉 麗悅自之褒狀多種凡優良之物品一經評判員之審定皆有得奬之希望並將其名登載中西日報最優先之十二名並可得與扶輪社之褒榮宴爲此奉佈貴校學生中有願加入者請於十一月十號晚八時以前向四川路青年會鮑九思君處索報名單可也（此","未 加入 各校 入會 案議 决由 交際 股 負責 辦理 下次 開會 亦經 規定 十一月 十三日 徵求 少年 愛物 展覽會 出品 之通函 　 　 上海 扶輪社 致 各校 函啟 者 上海 扶輪社 定於 十一月 十二 十三號 星期五 六 假 四川 路二 一號 舉行 國際 少年 愛物 展覽會 此 　 愛物 交際 股 負責 辦理 下次 開會 亦經 規定 十一月 十三日 徵求 少年 愛物 展覽會 出品 之通函 　 　 上海 扶輪社 致 各校 函啟 者 上海 扶輪社 定於 十一月 十二 十三號 星期五 六 假 四川 路二 一號 舉行 國際 少年 愛物 展覽會 此 　 愛物 會 在 歐美 各 大城市 不時 舉 麗悅 自 之 褒狀 多種 凡 優良 之 物品 一經 評判員 之 審定 皆 有得 奬 之 希望 並將 其名 登載 中西 日報 最 優先 之 十二名 並可得 與 扶輪社 之 褒榮宴 爲此 奉 佈 貴校 學生 中有 願 加入者 請於 十一月 十號 晚 八時 以前 向 四川 路 青年會 鮑九思君 處索 報名單 可也 此",311,188,"19261103",1926,"1920","1919-1929"
"59","SPSP192611100501","shunpao","本館要電二中俄間之交涉　　東鐵懸案將開談　　吉林　俄召東鐵葉局長返莫斯科有將以前副局長艾司曼特繼任訊","日軍高田司令定十二日宴吳光新張紹曾等二十餘人開中日士官同學聯合會　〔九日下年三鐘〕　　天津　萬國兒童扶輪社定下月三四兩日開珍玩會　〔九日下午三鐘〕　　天津　津八善堂七時開籌辦冬賑大會禇及道尹警廳長天津縣等均","日軍 高田 司令 定 十二日 宴 吳光 新 張紹 曾 等 二十餘 人開 中日 士官 同學 聯合會 　 九日 下年 三鐘 　 　 天津 　 萬國 兒童 扶輪社 定下 月 三四 兩日 開 珍玩 會 　 九日 下午 三鐘 　 　 天津 　 津 八 善堂 七時 開 籌辦 冬 賑 大會 禇 及 道 尹警 廳長 天津 縣 等 均",103,66,"19261110",1926,"1920","1919-1929"
"60","SPSP192611101701","shunpao","自由談梵語一勺","戴所以别於漢族明白了劇有「徽」「京」之分人有「漢」「滿」「蒙」「回」之别對於劇服懷疑便可釋然　　本埠扶輪社定於月之十二十三兩日假座北四川路靑年會舉行男女少年愛物展覽會陳列各兒童之心愛物分「豢養物」「手工」「","戴 所以 别 於漢族 明白 了 劇有 徽 京 之 分 人 有 漢 滿 蒙 回 之 别 對於 劇服 懷疑 便 可 釋然 　 　 本埠 扶輪社 定於 月 之 十二 十三 兩日 假座 北 四川 路 靑 年 會 舉行 男女 少年 愛物 展覽會 陳列 各 兒童 之 心愛 物分 豢養 物 手工",103,61,"19261110",1926,"1920","1919-1929"
"61","SPSP192612171112","shunpao","墨領事因公赴青島","駐墨西哥總領事扶輪社社長阿樂滿氏因要公已於前日下午乘輪赴青島","駐 墨西哥 總領事 扶輪社 社長 阿樂 滿氏 因要 公 已於 前日 下午 乘輪 赴 青島",30,19,"19261217",1926,"1920","1919-1929"
"62","SPSP192705241014","shunpao","拒毒會籌備拒毒運動週","會實球中國學生會·西人靑年會·西教師聯會·聯太平洋會·西人婦女節制會·紅十字會·協進會·拒毒委員會·扶輪社·衞生局·醫師工會博醫會·衞生教育會等團體代表組織委員會（四）分日召集委員會討論進行事件議畢散會","會 實球 中國 學生會 西人 靑 年會 西 教師 聯會 聯 太平洋 會 西人 婦女 節制 會 紅十字會 協進會 拒 毒 委員會 扶輪社 衞 生 局 醫師 工會 博醫會 衞 生 教育會 等 團體 代表 組織 委員會 四 分 日 召集 委員會 討論 進行 事件 議畢 散會",101,57,"19270524",1927,"1920","1919-1929"
"63","SPSP192708051409","shunpao","兩團體昨午歡宴平海姆博士","美國參議員平海姆博士DrHiramBingham以考察東方政治社會情形道出滬上上海扶輪社及美國大學俱樂部特於昨午十二時半假禮查飯店設宴歡迎到上海扶輪社長朱神恩·美國大學俱樂部長鄺富灼·美國 am以考察東方政治社會情形道出滬上上海扶輪社及美國大學俱樂部特於昨午十二時半假禮查飯店設宴歡迎到上海扶輪社長朱神恩·美國大學俱樂部長鄺富灼·美國駐滬法庭檢察長潘迪美國駐滬總領事克銀漢·商務參贊安諾爾·復旦大","美國 參議員 平 海姆 博士 DrHiramBingham 以 考察 東方 政治 社會 情形 道 出滬上 上海 扶輪社 及 美國大學 俱樂部 特於 昨午 十二時 半假 禮查 飯店 設宴歡迎 到 上海 扶輪 社長 朱神恩 美國大學 俱樂部 長 鄺富灼 美國 am 以 考察 東方 政治 社會 情形 道 出滬上 上海 扶輪社 及 美國大學 俱樂部 特於 昨午 十二時 半假 禮查 飯店 設宴歡迎 到 上海 扶輪 社長 朱神恩 美國大學 俱樂部 長 鄺富灼 美國 駐滬 法庭 檢察長 潘迪 美國 駐滬 總領事 克 銀漢 商務 參贊 安 諾爾 復旦 大",198,113,"19270805",1927,"1920","1919-1929"
"64","SPSP192708201514","shunpao","許本納博士昨晨赴津","許本納博士昨晨北上赴津在滬時得華安合羣保壽公司本雪文尼大學同學會及扶輪社等盛大之歡迎十七日並在華安合羣保壽公司公開演講「生命價值之科學管理」閘發吾人向所忽視之生命價值及保障","許本納 博士 昨晨 北上 赴 津 在 滬時 得 華安 合羣 保壽 公司 本雪文尼 大學 同學會 及 扶輪社 等 盛大 之 歡迎 十七日 並在 華安 合羣 保壽 公司 公開 演講 生命 價值 之 科學管理 閘 發 吾人 向 所 忽視 之 生命 價值 及 保障",86,60,"19270820",1927,"1920","1919-1929"
"65","SPSP192708271224","shunpao","昨日捐助奬品之踴躍","徐凌雲捐銀杯一只中華照相館捐銀盾一隻扶輪社捐銀盾一雙海寗洋行捐銀杯一隻新新公司捐銀杯一隻永安公司捐銀杯一隻喊哩洋行捐銀盾一隻瑞豐洋行捐銀盾一隻","徐 凌雲 捐銀杯 一只 中華 照相館 捐銀盾 一隻 扶輪社 捐銀盾 一雙 海 寗 洋行 捐銀杯 一隻 新新 公司 捐銀杯 一隻 永安 公司 捐銀杯 一隻 喊哩 洋行 捐銀盾 一隻 瑞豐 洋行 捐銀盾 一隻",71,43,"19270827",1927,"1920","1919-1929"
"66","SPSP192709040901","shunpao","申報敎育消息第八届遠東運動大會特刋","可保存）▲黃錫藩百米第一（菲）銀杯　　全能▲學生聯合會五項第一（日）銀杯▲俞飛鵬五項第一（日）銀杯▲扶輪社十項第二（日）銀杯▲黃明道八百米替換隊第一（菲）銀杯▲屈臣氏千六百米替換隊第一（菲）銀盾　　女子排球","可 保存 黃 錫 藩 百米 第一 菲 銀 杯 　 　 全能 學生 聯合會 五項 第一 日 銀 杯 俞 飛 鵬 五項 第一 日 銀 杯 扶輪社 十項 第二 日 銀 杯 黃 明道 八百米 替換 隊 第一 菲 銀 杯 屈臣氏 千 六百米 替換 隊 第一 菲 銀 盾 　 　 女子 排球",103,56,"19270904",1927,"1920","1919-1929"
"67","SPSP192711261601","shunpao","滬杭路轉運業停裝南北糖貨　　滬杭鐵路各轉運公司因本年八月一日起路局增加運費减少回佣曾經各轉運同業邀集全體開會議决由轉運公會備函請客帮公會將南北糖貨運價自八月望日起酌加二成雖一再函商迄無圓滿解决故各轉運同業昨又在轉運公會開會討論僉以各同業受此虧耗實已不貲現爲維持血本計不得不將該項南北糖貨暫停裝運以便結束賬欵並議决於本月二十六號","路青年會舉行各大學拒毒演講比賽大會到聽衆六百餘人主席鍾可託紀錄宋哲夫計時張祖培評判保君建　　昨午上海扶輪社開會請精益眼鏡公司眼光學專家嚴康侯演講眼鏡與目力大致謂眼鏡製造爲意大利人　　浦東爛泥渡第六區商民恊會","路 青年會 舉行 各 大學 拒毒 演講比賽 大會 到 聽衆 六百餘 人 主席 鍾 可 託 紀錄 宋哲夫 計時 張祖培 評判 保君建 　 　 昨 午 上海 扶輪社 開會 請 精益 眼鏡 公司 眼 光學 專家 嚴康侯 演講 眼鏡 與 目力 大致 謂 眼鏡 製造 爲 意大利人 　 　 浦東 爛泥 渡 第六 區 商民 恊 會",103,68,"19271126",1927,"1920","1919-1929"
"68","SPSP192711261608","shunpao","嚴康侯在扶輪社演講眼鏡與目力","嚴康侯在扶輪社演講眼鏡與目力","嚴康侯 在 扶輪社 演講 眼鏡 與 目力",14,10,"19271126",1927,"1920","1919-1929"
"69","SPSP192712102401","shunpao","南京市長途汽車將開駛　　籌備已久之市長途汽車事業刻已籌劃就緖茲將内容情形分述如下","國司蒂倍克汽車製造廠因欲調查東方營業起　特派　登ＬＹＴＯＮ群來華於日　抵滬寄寓於禮查飯店本星期四上海扶輪社開會時本報汪君英賓亦爲會員之一特偕蘭君參加聚餐並談及關於汽車營業上之種種問題聞　君於昨日離滬龍飛車行","國司蒂倍 克 汽車 製造廠 因欲 調查 東方 營業 起 　 特派 　 登 群 來華 於日 　 抵 滬 寄 寓於 禮查 飯店 本 星期四 上海 扶輪社 開會 時 本報 汪君 英賓 亦 爲 會員 之一 特偕蘭君 參加 聚餐 並 談及 關於 汽車 營業 上 之 種種 問題 聞 　 君 於 昨日 離滬 龍飛 車行",103,65,"19271210",1927,"1920","1919-1929"
"70","SPSP192801010801","shunpao","時評　　新與進","元旦柬邀各界參觀二日開幕並設儲蓄部週息六釐〔三十日〕　　天津　礦政公署决定元旦開徵洋灰特捐　　天津扶輪社二十九夜十一時在利順德開會請顏惠慶講在德四年之回憶〔三十日〕　　中央社三十日南京電敵探陳海澄原定陷槍","元旦 柬邀 各界 參觀 二日 開幕 並設 儲蓄 部週息六 釐 三十日 　 　 天津 　 礦 政 公署 决定 元旦 開徵 洋灰 特捐 　 　 天津 扶輪社 二十九 夜 十一時 在 利 順德 開會 請 顏惠慶 講在德 四年 之 回憶 三十日 　 　 中央社 三十日 南京 電 敵探 陳 海澄 原定 陷槍",102,60,"19280101",1928,"1920","1919-1929"
"71","SPSP192802041101","shunpao","教育消息要聞江蘇私立各校立案條例中國大學院上月規定私立大學及專門學校立案條例丶又私立中等學校及小學立案條例丶現由第四中山大學通令各縣遵照丶茲將兩種條例錄左丶","董事職員而散丶入晚八時丶假座太古洋行食堂舉行年宴丶由總教練密林登君主席丶席間有日本代表O，kada君扶輪社朱錫年君等之演說宴畢丶並有西童子軍之室内舉火表演丶以娛來賓云丶南北異與商業學校丶昨日行始業式丶到學生","董事 職員 而散 丶 入 晚 八時 丶 假座 太古 洋行 食堂 舉行 年宴 丶 由 總教練 密林 登君 主席 丶 席間 有 日本 代表 O kada 君 扶輪社 朱錫年 君 等 之 演說 宴畢 丶 並有 西 童子軍 之 室内 舉火 表演 丶 以娛 來賓 云 丶 南北 異 與 商業學校 丶 昨日 行 始業式 丶 到 學生",103,69,"19280204",1928,"1920","1919-1929"
"72","SPSP192802181602","shunpao","扶輪社父女同樂紀略  汪英賓","扶輪社爲上海中外商界聞人所組織每星期四中午集會聚餐旨在聯絡中外商界之感情而共謀上海社會之幸福者也日昨同社發 扶輪社父女同樂紀略  汪英賓","扶輪社 爲 上海 中外 商界 聞人 所 組織 每 星期四 中午 集會 聚餐 旨在 聯絡 中外 商界 之 感情 而 共謀 上海 社會 之 幸福 者 也 日 昨同 社發 扶輪社 父女 同樂 紀略 汪英賓",68,42,"19280218",1928,"1920","1919-1929"
"73","SPSP192802241407","shunpao","上海扶輪社昨開慶祝會","上海中西商所組織之上海扶輪社、於昨日中午、在利查飯店慶祝該會世界扶輪社二十三週年紀念、主席爲孔雀影片公司經理朱錫君、報告該會組織 上海中西商所組織之上海扶輪社、於昨日中午、在利查飯店慶祝該會世界扶輪社二十三週年紀念、主席爲孔雀影片公司經理朱錫君、報告該會組織至今已有二十三年、迄今世界各國、有扶輪社之 界扶輪社二十三週年紀念、主席爲孔雀影片公司經理朱錫君、報告該會組織至今已有二十三年、迄今世界各國、有扶輪社之組織　者、已逹四十四國之多、組織成社者、共有二萬五千處、中國全國、衹有三處、一爲上海、成立於一九一 上海扶輪社昨開慶祝會","上海 中西 商所 組織 之 上海 扶輪社 於 昨日 中午 在 利 查 飯店 慶祝 該會 世界 扶輪社 二十三 週年紀念 主席 爲 孔雀 影片 公司 經理 朱錫君 報告 該會 組織 上海 中西 商所 組織 之 上海 扶輪社 於 昨日 中午 在 利 查 飯店 慶祝 該會 世界 扶輪社 二十三 週年紀念 主席 爲 孔雀 影片 公司 經理 朱錫君 報告 該會 組織 至今已有 二十三年 迄今 世界 各國 有 扶輪社 之 界 扶輪社 二十三 週年紀念 主席 爲 孔雀 影片 公司 經理 朱錫君 報告 該會 組織 至今已有 二十三年 迄今 世界 各國 有 扶輪社 之 組織 　 者 已 逹 四十四 國之多 組織 成社者 共有 二萬五千 處 中國 全國 衹 有 三處 一 爲 上海 成 立於 一九 一 上海 扶輪社 昨開 慶祝會",265,136,"19280224",1928,"1920","1919-1929"
"74","SPSP192803301504","shunpao","扶輪社舉行新職員選舉大會","扶輪社爲上海中外人士聯絡感情之機關凡屬會員皆屬各界知名之士該會每年選舉職員一次上届職員任期今已告終遂於昨日 扶輪社舉行新職員選舉大會","扶輪社 爲 上海 中外 人士 聯絡感情 之 機關 凡屬 會員 皆屬 各界 知名之士 該會 每年 選舉 職員 一次 上届 職員 任期 今 已 告終 遂 於 昨日 扶輪社 舉行 新 職員 選舉 大會",66,37,"19280330",1928,"1920","1919-1929"
